Nombre,Activa,Condiciones,Destino,Dificultad,Duración,Días de salida,Fuente sheet,Horario,Incluye,Link EN,Link ES,Link PT,Moneda,NETO,Notas,Observaciones,Política menores,Precio menor,Proveedor,Ref. verificación,Tarifario web,Tipo,Validez desde,Validez hasta,photo_url,Categoría paquete
Transfer In/Out - POR PERSONA - POR TRAMO,Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,HORARIO NOCTURNO ENTRE 21hs PM Y 7hs AM SE COTIZA EN PRIVADO,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"20,160",NO HAY POLITICA DE MENORES,Minimo 2 pasajeros para realizar los traslados // Hasta KM 3.5 // HORARIO NOCTURNO ENTRE 21hs PM Y 7hs AM SE COTIZA EN PRIVADO / Valijas permitidas: 1 Grande + 1 Carry ON por persona,No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Transfer In/Out - POR PERSONA - POR TRAMO | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,transport,road,landscape/all?lock=62329",Adicional
Isla Victoria y Bosque de Arrayanes (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,9 a 15.30 hs AM (TEMP ALTA) / 12:30 a 19:00 hs PM,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"145,800",MENORES DE 0 A 4 AÑOS SIN CARGO - 5 A 12 AÑOS ABONAN $ 82.800,"NO INCLUYE: Comidas, Ingreso al Parque Nacional y tasa de embarque // Hoteles de punto de encuentro en notas",Precio especial,"82,800",BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Isla Victoria y Bosque de Arrayanes (ESP) | Hasta nuevo aviso,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,lake,boat,landscape/all?lock=28679",Upsell
Puerto Blest y Cascas de los Cantaros (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,8.30 a 17 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"145,800",MENORES DE 0 A 4 AÑOS SIN CARGO - 5 A 12 AÑOS ABONAN $ 82.800,"NO INCLUYE: Comidas, Ingreso al Parque Nacional y tasa de embarque // Hoteles de punto de encuentro en notas",Precio especial,"82,800",BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Puerto Blest y Cascas de los Cantaros (ESP) | Hasta nuevo aviso,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=33026",Upsell
Circuito Chico (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 08:30 a 12:30 hs / PM 14:30 a 18:30 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"29,400",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $41.600 // Pick Up hasta KM 15.,No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Circuito Chico (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,panorama,viewpoint,landscape/all?lock=83437",Base
Cerro Catedral paseo a la base (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,13:00 a 17:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"29,400",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $41.600 // Pick Up hasta KM 15.,No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Cerro Catedral paseo a la base (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=33577",Base
Cerro Tronador Tradicional (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,09:00 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"60,900",NO HAY POLITICA DE MENORES,Idioma en español (Bil. Ingles: $ 85.400) (Bil. Ingles) Dias pares del mes a partir del 15/11/26. RESTO CONSULTAR./ Pick Up hasta KM 15. / NO INCLUYE EL INGRESO AL PARQUE NACIONAL,No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Cerro Tronador Tradicional (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,mountain,hiking,patagonia/all?lock=78928",Upsell
El Bolson y Lago Puelo (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:30 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"58,800",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $85.400 // Pick Up hasta KM 15. / NO INCLUYE EL INGRESO AL PARQUE NACIONAL,No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > El Bolson y Lago Puelo (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,lake,boat,landscape/all?lock=23423",Upsell
Villa La Angostura 1/2 dia (ESP) - SE COTIZA SOLO EN PRIVADO,Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:30 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"50,400",NO HAY POLITICA DE MENORES,Idioma en español // Pick Up hasta KM 15.,No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Villa La Angostura 1/2 dia (ESP) - SE COTIZA SOLO EN PRIVADO | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=96378",Upsell
Circuito Grande (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:30 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"60,900",NO HAY POLITICA DE MENORES,"Idioma en español. En ingles neto de: ARS $85.400 // Pick Up hasta KM 15 Salidas: Lunes, Miercoles y Viernes:",No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > Circuito Grande (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,panorama,viewpoint,landscape/all?lock=26351",Upsell
San Martin de los Andes por 7 Lagos (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:00 a 18:30 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"67,200",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $93.800 // Pick Up hasta KM 15.,No aplica,,BARILOCHE TRAVEL,BARILOCHE > BARILOCHE TRAVEL > San Martin de los Andes por 7 Lagos (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=20830",Upsell
Transfer In/Out - POR PERSONA - POR TRAMO,Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,HORARIO NOCTURNO ENTRE 21hs PM Y 7hs AM SE COTIZA EN PRIVADO,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"20,160",NO HAY POLITICA DE MENORES,Minimo 2 pasajeros para realizar los traslados // Hasta KM 3.5 // HORARIO NOCTURNO ENTRE 21hs PM Y 7hs AM SE COTIZA EN PRIVADO / Valijas permitidas: 1 Grande + 1 Carry ON por persona,No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > Transfer In/Out - POR PERSONA - POR TRAMO | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,transport,road,landscape/all?lock=33365",Adicional
Isla Victoria y Bosque de Arrayanes (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,9 a 15.30 hs AM (TEMP ALTA) / 12:30 a 19:00 hs PM,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"145,800",MENORES DE 0 A 4 AÑOS SIN CARGO - 5 A 12 AÑOS ABONAN $ 82.800,"NO INCLUYE: Comidas, Ingreso al Parque Nacional y tasa de embarque // Hoteles de punto de encuentro en notas",Precio especial,"82,800",TURACCIÓN,BARILOCHE > TURACCIÓN > Isla Victoria y Bosque de Arrayanes (ESP) | Hasta nuevo aviso,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,lake,boat,landscape/all?lock=28198",Upsell
Puerto Blest y Cascas de los Cantaros (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,8.30 a 17 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"145,800",MENORES DE 0 A 4 AÑOS SIN CARGO - 5 A 12 AÑOS ABONAN $ 82.800,"NO INCLUYE: Comidas, Ingreso al Parque Nacional y tasa de embarque // Hoteles de punto de encuentro en notas",Precio especial,"82,800",TURACCIÓN,BARILOCHE > TURACCIÓN > Puerto Blest y Cascas de los Cantaros (ESP) | Hasta nuevo aviso,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=80184",Upsell
Circuito Chico (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 08:30 a 12:30 hs / PM 14:30 a 18:30 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"29,400",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $41.600 // Pick Up hasta KM 15.,No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > Circuito Chico (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,panorama,viewpoint,landscape/all?lock=12899",Base
Cerro Catedral paseo a la base (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,13:00 a 17:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"29,400",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $41.600 // Pick Up hasta KM 15.,No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > Cerro Catedral paseo a la base (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=29423",Base
Cerro Tronador Tradicional (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,09:00 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"60,900",NO HAY POLITICA DE MENORES,Idioma en español (Bil. Ingles: $ 85.400) (Bil. Ingles) Dias pares del mes a partir del 15/11/26. RESTO CONSULTAR./ Pick Up hasta KM 15. / NO INCLUYE EL INGRESO AL PARQUE NACIONAL,No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > Cerro Tronador Tradicional (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,mountain,hiking,patagonia/all?lock=91547",Upsell
El Bolson y Lago Puelo (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:30 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"58,800",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $85.400 // Pick Up hasta KM 15. / NO INCLUYE EL INGRESO AL PARQUE NACIONAL,No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > El Bolson y Lago Puelo (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,lake,boat,landscape/all?lock=2573",Upsell
Villa La Angostura 1/2 dia (ESP) - SE COTIZA SOLO EN PRIVADO,Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:30 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"50,400",NO HAY POLITICA DE MENORES,Idioma en español // Pick Up hasta KM 15.,No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > Villa La Angostura 1/2 dia (ESP) - SE COTIZA SOLO EN PRIVADO | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=42074",Upsell
Circuito Grande (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:30 a 18:00 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"60,900",NO HAY POLITICA DE MENORES,"Idioma en español. En ingles neto de: ARS $85.400 // Pick Up hasta KM 15 Salidas: Lunes, Miercoles y Viernes:",No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > Circuito Grande (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,panorama,viewpoint,landscape/all?lock=277",Upsell
San Martin de los Andes por 7 Lagos (ESP),Yes,,Bariloche,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08:00 a 18:30 hs,,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,ARS,"67,200",NO HAY POLITICA DE MENORES,Idioma en español. En ingles neto de: ARS $93.800 // Pick Up hasta KM 15.,No aplica,,TURACCIÓN,BARILOCHE > TURACCIÓN > San Martin de los Andes por 7 Lagos (ESP) | Hasta el 31/12/2026,,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=57828",Upsell
DIA DE SKI NÓRDICO (+ DE 5 AÑOS),Yes,,Bariloche,Baja,Día completo,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: Pase, clases grupales de ski, equipos. No incluye: traslados (opcional)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,USD,97.5,Opera: Junio a Septiembre. Precio público: USD 130,,Consultar,,CERRO OTTO - SKI NÓRDICO,BARILOCHE > CERRO OTTO - SKI NÓRDICO > DIA DE SKI NÓRDICO (+ DE 5 AÑOS) | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=56756",Upsell
MEDIO DIA DE SKI NÓRDICO (+ DE 5 AÑOS),Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: Pase, clases grupales de ski, equipos. No incluye: traslados (opcional)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,USD,68.25,Opera: Junio a Septiembre. Precio público: USD 91,,Consultar,,CERRO OTTO - SKI NÓRDICO,BARILOCHE > CERRO OTTO - SKI NÓRDICO > MEDIO DIA DE SKI NÓRDICO (+ DE 5 AÑOS) | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=75286",Upsell
CAMINATA CON RAQUETAS ( + DE 5 AÑOS),Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: Equipos, caminata guiada. No incluye: traslados (opcional)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,USD,37.5,Opera: Junio a Septiembre. Precio público: USD 50,,Consultar,,CERRO OTTO - SKI NÓRDICO,BARILOCHE > CERRO OTTO - SKI NÓRDICO > CAMINATA CON RAQUETAS ( + DE 5 AÑOS) | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,mountain,hiking,patagonia/all?lock=26422",Upsell
PASEO EN CAN-AM DEFENDER CON ORUGAS (+ DE 3 AÑOS),Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Incluye: recorrido guiado. No incluye: traslados (opcional),https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,USD,37.5,Opera: Junio a Septiembre. Precio público: USD 50,,Consultar,,CERRO OTTO - SKI NÓRDICO,BARILOCHE > CERRO OTTO - SKI NÓRDICO > PASEO EN CAN-AM DEFENDER CON ORUGAS (+ DE 3 AÑOS) | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,tour,travel,outdoor/all?lock=48942",Upsell
PASEO EN MOTO DE NIEVE (+ DE 5 AÑOS) 2 PAX POR MOTO,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Incluye: recorrido guiado. No incluye: traslados (opcional),https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,USD,97.5,Opera: Junio a Septiembre. Precio público: USD 130,,Consultar,,CERRO OTTO - SKI NÓRDICO,BARILOCHE > CERRO OTTO - SKI NÓRDICO > PASEO EN MOTO DE NIEVE (+ DE 5 AÑOS) 2 PAX POR MOTO | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=93703",Upsell
TRASLADO IDA Y REGRESO AL COMPLEJO CTRO. SKI NÓRDICO,Yes,,Bariloche,Baja,Medio día,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,Traslados desde hoteles y/o puntos de encuentro,https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,USD,19,Opera: Junio a Septiembre. Precio público: USD 25,,Consultar,,CERRO OTTO - SKI NÓRDICO,BARILOCHE > CERRO OTTO - SKI NÓRDICO > TRASLADO IDA Y REGRESO AL COMPLEJO CTRO. SKI NÓRDICO | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=35159",Adicional
Combo Moto De Nieve + Ski (2 Personas),Yes,,Bariloche,Baja,Día completo,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,"Incluye: Pase, clases grupales de ski, equipos, recorrido guiado. No incluye: traslados (opcional)",https://drive.google.com/drive/folders/1qUquZECwpYcfuBHFjn8o5G_mj0WyJnU9?usp=sharing,https://drive.google.com/drive/folders/1UZS2G399PiYXz5j-_JaWujaq7KdjPdgZ?usp=sharing,https://drive.google.com/drive/folders/19dPFxb-msJEFdzIQsIYFUNiy6e-68f31?usp=sharing,USD,263,Opera: Junio a Septiembre. Precio público: USD 351,,Consultar,,CERRO OTTO - SKI NÓRDICO,BARILOCHE > CERRO OTTO - SKI NÓRDICO > Combo Moto De Nieve + Ski (2 Personas) | Temp. nieve Junio a Septiembre,,Snow experience,"June 1, 2026","September 30, 2026","https://loremflickr.com/600/375/bariloche,patagonia,argentina,ski,snow,mountain/all?lock=19321",Upsell
